DAKCFMEO_04811	WP_007243834.1	427	427	427	1	427	1	427	0.0	96.487	15	98.59	846	1.000
DAKCFMEO_04817	WP_007243836.1	280	280	280	1	280	1	280	0.0	97.500	7	99.29	552	1.000
DAKCFMEO_03924	WP_007243875.1	316	316	316	1	316	1	316	0.0	78.481	68	86.08	518	1.000
DAKCFMEO_03910	WP_007243881.1	375	398	393	1	375	1	375	0.0	82.400	66	90.40	648	0.942
DAKCFMEO_03907	WP_007243883.1	536	535	534	1	535	1	534	0.0	90.299	49	95.52	999	1.002
DAKCFMEO_03801	WP_007243944.1	485	486	486	1	485	1	485	0.0	85.361	71	90.93	847	0.998
DAKCFMEO_03748	WP_007243977.1	375	377	377	1	375	1	375	0.0	89.067	41	96.27	702	0.995
DAKCFMEO_03743	WP_007243982.1	673	673	672	1	673	1	672	0.0	90.936	60	95.54	1284	1.000
DAKCFMEO_01184	WP_007244012.1	493	494	494	1	493	1	493	0.0	90.669	46	95.94	910	0.998
DAKCFMEO_02724	WP_007244032.1	219	219	219	1	219	1	219	1.41e-145	88.128	26	91.78	402	1.000
DAKCFMEO_02743	WP_007244046.1	483	483	483	1	483	1	483	0.0	96.687	16	98.55	979	1.000
DAKCFMEO_02754	WP_007244060.1	297	303	300	1	297	1	297	0.0	88.889	33	94.61	508	0.980
DAKCFMEO_02758	WP_007244063.1	102	128	114	28	127	12	113	1.10e-51	80.392	18	86.27	157	0.797
DAKCFMEO_02768	WP_007244070.1	110	109	110	1	109	1	110	2.13e-61	81.818	19	89.09	180	1.009
DAKCFMEO_02771	WP_007244073.1	415	412	416	1	411	1	415	0.0	88.916	42	93.73	757	1.007
DAKCFMEO_02792	WP_007244082.1	247	253	253	1	247	1	247	2.71e-172	93.927	15	98.79	472	0.976
DAKCFMEO_03375	WP_007244088.1	162	162	162	1	162	1	162	4.70e-97	88.272	19	93.21	275	1.000
DAKCFMEO_03378	WP_007244090.1	696	696	696	1	696	1	696	0.0	97.845	15	99.28	1380	1.000
DAKCFMEO_03386	WP_007244096.1	242	247	242	1	242	1	242	8.06e-170	90.909	22	96.28	465	0.980
DAKCFMEO_03392	WP_007244100.1	392	399	395	1	390	1	392	0.0	77.551	86	85.46	629	0.982
DAKCFMEO_03401	WP_007244107.1	272	271	272	1	271	1	272	0.0	87.868	32	94.49	501	1.004
DAKCFMEO_03412	WP_007244110.1	273	273	273	1	273	1	273	0.0	94.505	15	96.70	527	1.000
DAKCFMEO_03450	WP_007244127.1	301	302	309	1	301	1	301	2.98e-172	75.415	74	84.05	476	0.997
DAKCFMEO_01733	WP_007244130.1	275	276	275	2	276	1	275	1.16e-150	75.273	68	88.36	419	0.996
DAKCFMEO_01735	WP_007244158.1	422	422	422	1	422	1	422	0.0	92.180	33	96.68	813	1.000
DAKCFMEO_02663	WP_007244210.1	89	88	89	1	88	1	89	1.22e-47	79.775	17	92.13	144	1.011
DAKCFMEO_02657	WP_007244213.1	386	386	416	1	386	31	416	0.0	94.041	23	97.41	712	1.000
DAKCFMEO_02648	WP_007244218.1	487	487	487	1	487	1	487	0.0	97.741	11	99.18	982	1.000
DAKCFMEO_02634	WP_007244311.1	104	104	109	1	104	1	104	1.07e-61	79.808	21	90.38	181	1.000
DAKCFMEO_02620	WP_007244314.1	308	308	305	1	308	1	305	1.23e-176	85.714	41	91.56	488	1.000
DAKCFMEO_02611	WP_007244321.1	363	363	363	1	363	1	363	0.0	98.072	7	98.62	732	1.000
DAKCFMEO_02603	WP_007244323.1	181	181	202	1	181	22	202	1.01e-130	97.238	5	98.34	362	1.000
DAKCFMEO_02602	WP_007244324.1	123	123	125	1	123	3	125	8.78e-75	87.805	15	94.31	215	1.000
DAKCFMEO_02583	WP_007244335.1	914	914	914	1	914	1	914	0.0	92.888	65	97.26	1711	1.000
DAKCFMEO_02567	WP_007244349.1	471	471	470	1	471	1	470	0.0	78.769	99	88.11	775	1.000
DAKCFMEO_02559	WP_007244356.1	244	244	244	1	244	1	244	4.59e-170	91.803	20	97.13	466	1.000
DAKCFMEO_02555	WP_007244357.1	287	287	295	1	287	10	295	2.31e-155	85.366	41	89.55	432	1.000
DAKCFMEO_02542	WP_007244363.1	258	261	258	4	261	1	258	3.30e-165	88.372	30	94.57	455	0.989
DAKCFMEO_02540	WP_007244364.1	250	250	250	1	250	1	250	1.17e-161	96.400	9	98.80	445	1.000
DAKCFMEO_02536	WP_007244365.1	167	166	167	1	166	1	167	1.07e-99	94.611	8	97.60	281	1.006
DAKCFMEO_02527	WP_007244370.1	594	593	594	1	593	1	594	0.0	96.801	18	98.15	1155	1.002
DAKCFMEO_02510	WP_007244381.1	231	238	237	8	238	7	237	4.41e-161	93.506	15	97.84	442	0.971
DAKCFMEO_02505	WP_007244383.1	215	225	229	11	225	15	229	4.78e-112	77.209	49	86.98	318	0.956
DAKCFMEO_02494	WP_007244389.1	372	372	372	1	372	1	372	0.0	89.785	38	94.89	701	1.000
DAKCFMEO_02485	WP_007244400.1	224	224	224	1	224	1	224	7.28e-147	88.393	26	93.30	405	1.000
DAKCFMEO_02482	WP_007244403.1	289	290	289	2	290	1	289	0.0	82.353	51	91.00	502	0.997
DAKCFMEO_02840	WP_007244435.1	491	493	493	1	491	1	491	0.0	94.094	29	95.52	946	0.996
DAKCFMEO_02852	WP_007244442.1	341	341	341	1	341	1	341	0.0	92.375	26	95.60	651	1.000
DAKCFMEO_02859	WP_007244448.1	106	107	106	1	106	1	106	1.13e-69	88.679	12	94.34	201	0.991
DAKCFMEO_02861	WP_007244449.1	423	423	423	1	423	1	423	0.0	96.690	14	98.82	855	1.000
DAKCFMEO_02869	WP_007244455.1	652	651	652	1	651	1	652	0.0	94.479	35	97.70	1283	1.002
DAKCFMEO_02929	WP_007244499.1	264	264	264	1	264	1	264	0.0	96.970	8	98.48	504	1.000
DAKCFMEO_02942	WP_007244528.1	172	172	172	1	172	1	172	4.16e-114	89.535	18	94.77	318	1.000
DAKCFMEO_05053	WP_007244533.1	169	170	170	1	169	1	169	1.30e-114	91.124	15	93.49	320	0.994
DAKCFMEO_04959	WP_007244549.1	897	897	897	1	897	1	897	0.0	92.531	67	96.21	1668	1.000
DAKCFMEO_02176	WP_007244552.1	432	432	432	1	432	1	432	0.0	95.370	20	98.15	858	1.000
DAKCFMEO_02159	WP_007244559.1	666	667	665	1	666	1	664	0.0	94.895	32	97.15	1314	0.999
DAKCFMEO_02149	WP_007244563.1	408	419	408	13	419	1	408	0.0	84.069	64	93.63	653	0.974
DAKCFMEO_04984	WP_007244569.1	171	173	174	2	172	4	174	2.75e-112	88.304	20	94.15	314	0.988
DAKCFMEO_04980	WP_007244571.1	732	732	732	1	732	1	732	0.0	96.311	27	97.68	1439	1.000
DAKCFMEO_04957	WP_007244575.1	549	549	548	1	549	1	548	0.0	91.075	48	93.08	832	1.000
DAKCFMEO_04953	WP_007244577.1	354	354	354	1	354	1	354	0.0	90.113	35	93.79	651	1.000
DAKCFMEO_04950	WP_007244579.1	244	244	244	1	244	1	244	1.68e-168	90.164	24	96.31	462	1.000
DAKCFMEO_04910	WP_007244601.1	231	231	231	1	231	1	231	2.53e-163	96.537	8	98.70	447	1.000
DAKCFMEO_04909	WP_007244602.1	518	518	513	1	517	1	512	0.0	89.961	45	92.66	815	1.000
DAKCFMEO_04898	WP_007244608.1	358	360	362	1	358	1	358	0.0	95.531	16	97.21	709	0.994
DAKCFMEO_04856	WP_007244624.1	165	166	166	1	165	1	165	2.75e-123	98.788	2	99.39	341	0.994
DAKCFMEO_03617	WP_007244641.1	368	370	370	1	368	1	368	0.0	89.946	37	93.75	669	0.995
DAKCFMEO_03627	WP_007244646.1	929	929	929	1	929	1	929	0.0	89.774	95	94.94	1674	1.000
DAKCFMEO_03633	WP_007244650.1	292	292	292	1	292	1	292	0.0	92.466	22	95.55	518	1.000
DAKCFMEO_03634	WP_007244651.1	447	447	447	1	447	1	447	0.0	96.421	16	98.43	895	1.000
DAKCFMEO_03641	WP_007244655.1	295	294	295	1	294	1	295	3.71e-148	71.864	82	83.39	414	1.003
DAKCFMEO_03643	WP_007244656.1	396	396	396	1	396	1	396	0.0	90.909	36	94.95	723	1.000
DAKCFMEO_03652	WP_007244661.1	444	446	446	1	444	1	444	0.0	90.766	41	95.05	724	0.996
DAKCFMEO_03657	WP_007244663.1	180	181	180	1	180	1	180	8.12e-109	83.889	29	88.33	306	0.994
DAKCFMEO_03599	WP_007244669.1	438	438	438	1	438	1	438	0.0	86.301	60	93.38	746	1.000
DAKCFMEO_03606	WP_007244673.1	367	381	367	15	381	1	367	0.0	99.183	3	99.73	719	0.963
DAKCFMEO_03608	WP_007244675.1	342	341	342	1	341	1	342	0.0	94.444	18	97.08	660	1.003
DAKCFMEO_03612	WP_007244676.1	218	218	218	1	218	1	218	2.12e-154	94.495	12	96.79	424	1.000
DAKCFMEO_00727	WP_007244715.1	297	297	297	1	297	1	297	0.0	95.623	13	98.99	583	1.000
DAKCFMEO_00670	WP_007244755.1	249	249	249	1	249	1	249	5.67e-165	89.960	25	95.58	453	1.000
DAKCFMEO_00630	WP_007244776.1	350	350	350	1	350	1	350	0.0	97.429	9	99.71	709	1.000
DAKCFMEO_00626	WP_007244779.1	209	209	211	1	209	1	209	1.39e-139	92.344	16	96.17	386	1.000
DAKCFMEO_00624	WP_007244780.1	370	370	370	1	370	1	370	0.0	97.838	8	99.19	746	1.000
DAKCFMEO_00620	WP_007244781.1	471	474	475	1	471	1	471	0.0	97.028	14	99.15	945	0.994
DAKCFMEO_01463	WP_007244820.1	698	696	695	1	695	1	689	0.0	66.476	222	79.80	914	1.003
DAKCFMEO_00999	WP_007244847.1	473	473	473	1	473	1	473	0.0	91.332	41	95.56	880	1.000
DAKCFMEO_00852	WP_007244877.1	655	657	670	1	655	1	655	0.0	67.176	215	80.00	906	0.997
DAKCFMEO_03000	WP_007244881.1	334	334	332	1	334	1	332	1.04e-164	64.671	116	79.64	459	1.000
DAKCFMEO_02996	WP_007244885.1	194	194	194	1	194	1	194	3.44e-124	87.629	24	94.33	346	1.000
DAKCFMEO_03292	WP_007244904.1	501	502	502	1	501	1	501	0.0	94.611	27	97.01	956	0.998
DAKCFMEO_01259	WP_007244945.1	456	456	456	1	456	1	456	0.0	94.298	26	96.49	865	1.000
DAKCFMEO_01244	WP_007244951.1	255	255	255	1	255	1	255	2.33e-180	93.725	16	98.04	493	1.000
DAKCFMEO_01223	WP_007244964.1	640	637	640	1	637	1	640	0.0	82.656	108	90.78	1044	1.005
DAKCFMEO_01199	WP_007244980.1	408	408	407	1	408	1	407	0.0	93.873	24	97.06	774	1.000
DAKCFMEO_01195	WP_007244983.1	122	132	123	11	132	2	123	5.59e-79	86.066	17	91.80	226	0.924
DAKCFMEO_01570	WP_007244998.1	483	483	483	1	483	1	483	0.0	94.824	25	97.52	925	1.000
DAKCFMEO_01591	WP_007245011.1	428	428	440	1	428	13	440	0.0	91.822	35	95.79	786	1.000
DAKCFMEO_01594	WP_007245012.1	296	296	296	1	296	1	296	0.0	92.230	23	95.27	556	1.000
DAKCFMEO_02465	WP_007245030.1	178	181	181	1	178	1	178	1.52e-119	89.326	19	96.07	333	0.983
DAKCFMEO_02404	WP_007245069.1	164	164	163	1	164	1	163	1.32e-86	73.171	43	84.76	248	1.000
DAKCFMEO_04515	WP_007245075.1	341	341	341	1	341	1	341	0.0	95.894	14	98.24	674	1.000
DAKCFMEO_01671	WP_007245081.1	644	645	651	1	640	1	643	0.0	63.665	229	74.69	837	0.998
DAKCFMEO_02366	WP_007245106.1	301	302	301	1	301	1	301	0.0	91.030	27	96.68	561	0.997
DAKCFMEO_02307	WP_007245137.1	246	246	246	1	246	1	246	5.20e-137	82.927	42	90.24	382	1.000
DAKCFMEO_04279	WP_007245153.1	380	380	377	1	380	1	377	0.0	69.474	113	81.05	557	1.000
DAKCFMEO_04295	WP_007245166.1	185	188	185	1	185	1	185	3.92e-87	72.973	50	86.49	251	0.984
DAKCFMEO_04329	WP_007245200.1	156	156	156	1	156	1	156	9.99e-114	96.154	6	98.08	316	1.000
DAKCFMEO_04349	WP_007245213.1	436	436	436	1	436	1	436	0.0	96.789	14	98.17	845	1.000
DAKCFMEO_04361	WP_007245218.1	522	533	530	12	533	12	530	0.0	90.996	44	95.21	987	0.979
DAKCFMEO_04542	WP_007245274.1	213	213	212	1	213	1	212	1.11e-98	69.014	65	76.53	283	1.000
DAKCFMEO_04563	WP_007245289.1	206	206	206	1	206	1	206	2.90e-131	89.806	21	95.63	365	1.000
DAKCFMEO_04564	WP_007245290.1	256	256	256	1	256	1	256	0.0	96.484	9	99.22	519	1.000
DAKCFMEO_04626	WP_007245315.1	162	175	162	14	175	1	162	1.92e-100	83.951	26	91.36	283	0.926
DAKCFMEO_04672	WP_007245346.1	636	636	636	1	636	1	636	0.0	97.013	19	98.43	1244	1.000
DAKCFMEO_04676	WP_007245350.1	391	391	391	1	391	1	391	0.0	97.187	11	98.98	790	1.000
DAKCFMEO_04679	WP_007245351.1	173	173	173	1	173	1	173	3.26e-104	82.659	30	90.75	293	1.000
DAKCFMEO_04681	WP_007245353.1	156	156	156	1	156	1	156	1.96e-98	87.821	19	94.87	277	1.000
DAKCFMEO_04683	WP_007245354.1	239	239	238	1	239	1	238	2.00e-159	94.561	12	96.65	438	1.000
DAKCFMEO_04693	WP_007245360.1	301	299	301	1	299	1	301	0.0	92.359	21	95.68	572	1.007
DAKCFMEO_03267	WP_007245369.1	415	414	415	1	414	1	415	0.0	80.723	79	87.71	627	1.002
DAKCFMEO_03265	WP_007245370.1	458	458	458	1	458	1	458	0.0	97.598	11	98.91	896	1.000
DAKCFMEO_03259	WP_007245372.1	246	246	246	1	246	1	246	1.40e-173	91.870	20	96.75	475	1.000
DAKCFMEO_03253	WP_007245377.1	98	98	98	1	98	1	98	1.01e-57	85.714	14	91.84	170	1.000
DAKCFMEO_03233	WP_007245391.1	295	300	298	1	295	1	295	0.0	83.390	49	91.19	523	0.983
DAKCFMEO_03224	WP_007245395.1	103	103	103	1	103	1	103	7.10e-60	82.524	18	89.32	176	1.000
DAKCFMEO_03223	WP_007245396.1	287	287	289	1	287	3	289	0.0	88.502	33	94.08	525	1.000
DAKCFMEO_03214	WP_007245401.1	833	833	833	1	833	1	833	0.0	92.557	62	96.52	1591	1.000
DAKCFMEO_03201	WP_007245412.1	899	899	898	1	899	1	898	0.0	94.549	48	97.44	1745	1.000
DAKCFMEO_03191	WP_007245414.1	795	795	795	1	795	1	795	0.0	95.220	38	97.74	1534	1.000
DAKCFMEO_03170	WP_007245422.1	225	225	225	1	225	1	225	8.29e-160	96.444	8	98.22	438	1.000
DAKCFMEO_03143	WP_007245435.1	318	318	318	1	318	1	318	0.0	94.025	19	97.80	587	1.000
DAKCFMEO_03135	WP_007245440.1	114	114	114	1	114	1	114	1.26e-68	85.088	17	88.60	199	1.000
DAKCFMEO_03131	WP_007245442.1	202	202	202	1	202	1	202	1.45e-143	97.030	6	98.51	395	1.000
DAKCFMEO_03505	WP_007245455.1	397	397	397	1	397	1	397	0.0	94.710	21	97.73	773	1.000
DAKCFMEO_03576	WP_007245492.1	295	295	295	1	295	1	295	0.0	93.559	19	96.61	526	1.000
DAKCFMEO_03691	WP_007245539.1	306	306	306	1	306	1	306	0.0	90.196	30	93.14	546	1.000
DAKCFMEO_03692	WP_007245540.1	365	363	365	1	363	1	365	0.0	93.699	21	96.99	689	1.006
DAKCFMEO_03700	WP_007245542.1	366	366	366	1	366	1	366	0.0	96.995	11	98.36	700	1.000
DAKCFMEO_03703	WP_007245544.1	196	197	197	1	196	1	196	3.14e-126	84.694	30	91.33	351	0.995
DAKCFMEO_03706	WP_007245546.1	306	306	306	1	306	1	306	0.0	85.621	44	93.79	544	1.000
DAKCFMEO_05131	WP_007245567.1	247	247	247	1	247	1	247	7.88e-165	90.688	23	95.14	453	1.000
DAKCFMEO_05087	WP_007245578.1	859	860	859	1	859	1	858	0.0	94.412	47	96.86	1636	0.999
DAKCFMEO_05077	WP_007245582.1	539	539	539	1	539	1	539	0.0	93.506	35	96.47	1026	1.000
DAKCFMEO_05104	WP_007245596.1	163	163	172	1	163	10	172	1.26e-111	95.092	8	98.77	311	1.000
DAKCFMEO_04222	WP_007245677.1	709	709	709	1	709	1	709	0.0	95.346	33	97.88	1378	1.000
DAKCFMEO_04198	WP_007245694.1	432	432	432	1	432	1	432	0.0	96.065	17	99.54	868	1.000
DAKCFMEO_00041	WP_007245711.1	179	179	179	1	179	1	179	3.47e-120	89.944	18	94.97	334	1.000
DAKCFMEO_04393	WP_007245738.1	249	250	252	1	249	1	249	2.56e-150	82.731	43	89.56	416	0.996
DAKCFMEO_03034	WP_007245780.1	356	356	356	1	356	1	356	0.0	92.416	27	95.79	589	1.000
DAKCFMEO_03030	WP_007245782.1	372	372	372	1	372	1	372	0.0	95.161	18	98.12	724	1.000
DAKCFMEO_04160	WP_007245794.1	165	166	165	1	165	1	165	2.42e-120	96.970	5	99.39	333	0.994
DAKCFMEO_04156	WP_007245797.1	158	158	158	1	158	1	158	5.42e-105	91.139	14	95.57	294	1.000
DAKCFMEO_04149	WP_007245801.1	392	392	392	1	392	1	392	0.0	95.663	17	98.72	787	1.000
DAKCFMEO_04145	WP_007245803.1	324	324	324	1	324	1	324	0.0	95.370	15	97.84	597	1.000
DAKCFMEO_04133	WP_007245808.1	396	396	396	1	396	1	396	0.0	90.657	37	95.20	740	1.000
DAKCFMEO_04194	WP_007245818.1	310	310	310	1	310	1	310	0.0	93.226	21	97.42	582	1.000
DAKCFMEO_04195	WP_007245819.1	393	394	393	1	393	1	392	0.0	88.041	46	93.38	693	0.997
DAKCFMEO_04233	WP_007245835.1	225	225	238	1	225	14	238	6.07e-147	94.667	12	98.22	406	1.000
DAKCFMEO_04247	WP_007245842.1	311	312	312	1	311	1	311	0.0	96.785	10	98.39	604	0.997
DAKCFMEO_04251	WP_007245844.1	271	271	271	1	271	1	271	5.80e-165	81.919	49	89.30	455	1.000
DAKCFMEO_01613	WP_007245851.1	184	188	203	1	184	17	200	5.79e-106	80.435	36	88.59	300	0.979
DAKCFMEO_00958	WP_007245868.1	216	216	216	1	216	1	216	6.74e-137	82.407	38	93.06	380	1.000
DAKCFMEO_01017	WP_007245870.1	105	105	105	1	105	1	105	1.37e-67	92.381	8	97.14	195	1.000
DAKCFMEO_01014	WP_007245872.1	98	99	99	1	98	1	98	3.67e-59	80.612	19	91.84	174	0.990
DAKCFMEO_01001	WP_007245876.1	284	287	287	1	284	1	284	5.88e-170	80.634	55	88.38	469	0.990
DAKCFMEO_00946	WP_007245914.1	236	232	236	1	232	1	236	1.21e-144	84.322	33	90.25	400	1.017
DAKCFMEO_00932	WP_007245922.1	301	301	301	1	301	1	301	0.0	95.017	15	96.68	562	1.000
DAKCFMEO_01406	WP_007245931.1	332	332	332	1	332	1	332	0.0	88.253	39	94.58	625	1.000
DAKCFMEO_01622	WP_007245963.1	279	279	279	1	279	1	279	3.53e-170	79.570	57	86.38	469	1.000
DAKCFMEO_01048	WP_007245976.1	368	368	382	1	368	15	382	0.0	93.750	23	98.64	720	1.000
DAKCFMEO_01051	WP_007245978.1	337	337	337	1	337	1	337	0.0	91.988	27	95.85	634	1.000
DAKCFMEO_01093	WP_007245994.1	738	738	738	1	738	1	738	0.0	86.314	101	93.36	1345	1.000
DAKCFMEO_01094	WP_007245995.1	322	322	322	1	322	1	322	0.0	86.646	43	91.61	561	1.000
DAKCFMEO_01101	WP_007246000.1	294	305	301	3	296	2	295	0.0	90.816	27	95.58	551	0.964
DAKCFMEO_01113	WP_007246008.1	282	277	282	1	277	1	282	0.0	88.652	27	91.84	502	1.018
DAKCFMEO_01116	WP_007246009.1	284	288	286	5	288	3	286	0.0	85.211	42	91.20	504	0.986
DAKCFMEO_01119	WP_007246012.1	311	311	311	1	311	1	311	0.0	94.855	16	97.75	593	1.000
DAKCFMEO_01120	WP_007246013.1	185	186	186	1	185	1	185	5.71e-119	85.946	26	91.35	332	0.995
DAKCFMEO_01132	WP_007246020.1	427	427	427	1	427	1	427	0.0	96.019	17	99.30	853	1.000
DAKCFMEO_01546	WP_007246025.1	222	222	222	1	222	1	222	6.10e-149	92.342	17	94.59	410	1.000
DAKCFMEO_01540	WP_007246027.1	617	617	617	1	617	1	617	0.0	98.217	11	99.19	1202	1.000
DAKCFMEO_01535	WP_007246028.1	905	905	905	1	905	1	905	0.0	96.685	30	99.23	1827	1.000
DAKCFMEO_01526	WP_007246030.1	388	388	388	1	388	1	388	0.0	95.876	16	97.94	754	1.000
DAKCFMEO_01493	WP_007246047.1	602	598	599	1	598	1	599	0.0	88.538	62	92.19	1011	1.007
DAKCFMEO_01449	WP_007246056.1	144	144	144	1	144	1	144	4.22e-92	88.889	16	94.44	260	1.000
DAKCFMEO_01446	WP_007246058.1	210	244	244	35	244	35	244	1.61e-129	86.190	29	92.38	363	0.861
DAKCFMEO_01443	WP_007246060.1	176	176	175	1	176	1	175	5.20e-74	73.864	45	85.80	217	1.000
DAKCFMEO_01434	WP_007246072.1	464	465	465	1	464	1	464	0.0	84.698	71	90.95	767	0.998
DAKCFMEO_01429	WP_007246082.1	217	217	217	1	217	1	217	2.22e-125	80.184	43	92.63	350	1.000
DAKCFMEO_01427	WP_007246084.1	441	448	441	8	448	1	441	0.0	96.825	14	98.87	866	0.984
DAKCFMEO_01648	WP_007246092.1	574	574	574	1	574	1	574	0.0	98.258	10	99.13	1173	1.000
DAKCFMEO_01654	WP_007246096.1	114	114	114	1	114	1	114	4.53e-75	89.474	12	96.49	215	1.000
DAKCFMEO_01657	WP_007246097.1	109	118	110	7	115	1	109	1.34e-63	77.982	24	90.83	186	0.924
DAKCFMEO_01661	WP_007246099.1	294	295	295	1	294	1	294	0.0	86.735	39	91.84	513	0.997
DAKCFMEO_01668	WP_007246105.1	282	283	283	1	282	1	282	7.43e-171	80.496	55	88.65	471	0.996
DAKCFMEO_00474	WP_007246110.1	313	313	313	1	313	1	313	0.0	92.013	25	95.21	530	1.000
DAKCFMEO_00476	WP_007246111.1	329	331	331	1	329	1	329	0.0	91.185	29	96.96	618	0.994
DAKCFMEO_00495	WP_007246125.1	382	380	382	1	380	1	382	0.0	86.126	51	92.93	675	1.005
DAKCFMEO_00276	WP_007246181.1	774	774	765	1	774	1	765	0.0	94.186	36	96.64	1501	1.000
DAKCFMEO_00277	WP_007246182.1	585	585	585	1	585	1	585	0.0	84.274	92	93.16	1003	1.000
DAKCFMEO_00290	WP_007246191.1	389	383	386	1	383	1	386	0.0	85.347	48	90.75	662	1.016
DAKCFMEO_00293	WP_007246194.1	433	433	433	1	433	1	433	0.0	97.229	12	98.15	857	1.000
DAKCFMEO_00295	WP_007246196.1	259	259	259	1	259	1	259	0.0	94.595	14	97.68	498	1.000
DAKCFMEO_00316	WP_007246206.1	312	312	312	1	312	1	312	1.13e-173	80.128	62	87.18	481	1.000
DAKCFMEO_00333	WP_007246215.1	385	385	385	1	385	1	385	0.0	89.870	39	94.81	701	1.000
DAKCFMEO_00350	WP_007246223.1	452	452	452	1	452	1	452	0.0	95.133	22	96.46	809	1.000
DAKCFMEO_00370	WP_007246228.1	547	547	547	1	547	1	547	0.0	98.537	8	99.45	1063	1.000
DAKCFMEO_00376	WP_007246230.1	104	118	148	15	118	45	148	4.08e-64	87.500	13	94.23	189	0.881
DAKCFMEO_04079	WP_007246281.1	413	413	414	1	412	1	413	0.0	91.041	36	94.19	755	1.000
DAKCFMEO_04086	WP_007246288.1	520	520	520	1	520	1	520	0.0	96.346	19	98.85	1032	1.000
DAKCFMEO_04112	WP_007246306.1	207	207	208	1	207	1	207	5.26e-125	82.126	37	86.96	349	1.000
DAKCFMEO_04115	WP_007246309.1	202	202	202	1	202	1	202	2.01e-125	82.178	36	90.10	349	1.000
DAKCFMEO_04118	WP_007246311.1	114	114	114	1	114	1	114	1.72e-64	77.193	26	85.09	188	1.000
DAKCFMEO_04119	WP_007246312.1	144	146	156	1	144	1	144	2.90e-76	72.222	40	84.03	221	0.986
DAKCFMEO_04122	WP_007246313.1	178	192	178	1	178	1	178	6.17e-95	75.281	44	81.46	271	0.927
DAKCFMEO_02707	WP_007246323.1	447	447	447	1	447	1	447	0.0	93.289	30	96.64	859	1.000
DAKCFMEO_02684	WP_007246342.1	177	178	178	1	177	1	177	4.90e-126	94.350	10	96.05	349	0.994
DAKCFMEO_00808	WP_007246354.1	112	111	111	1	111	1	111	5.96e-56	75.000	26	83.93	166	1.009
DAKCFMEO_00806	WP_007246356.1	341	341	341	1	341	1	341	0.0	91.496	29	96.77	634	1.000
DAKCFMEO_00804	WP_007246357.1	304	306	306	1	304	1	304	2.86e-177	89.474	32	94.74	489	0.993
DAKCFMEO_00794	WP_007246362.1	73	80	79	1	73	1	73	2.27e-35	68.493	23	84.93	112	0.912
DAKCFMEO_00774	WP_007246371.1	222	223	223	1	222	1	222	5.75e-154	90.991	20	94.59	423	0.996
DAKCFMEO_00767	WP_007246376.1	394	394	449	1	394	56	449	0.0	96.954	12	99.24	753	1.000
DAKCFMEO_00763	WP_007246378.1	79	80	82	1	79	3	81	1.21e-37	73.418	21	83.54	118	0.988
DAKCFMEO_04022	WP_007246451.1	115	119	120	1	115	1	115	1.37e-66	80.870	22	92.17	194	0.966
DAKCFMEO_03999	WP_007246481.1	355	355	355	1	355	1	355	0.0	87.887	43	92.96	560	1.000
DAKCFMEO_03995	WP_007246483.1	146	146	146	1	146	1	146	4.95e-80	76.712	34	86.99	230	1.000
DAKCFMEO_01843	WP_007246510.1	213	213	213	1	213	1	213	8.30e-151	95.775	9	97.65	414	1.000
DAKCFMEO_01839	WP_007246513.1	287	287	287	1	287	1	287	0.0	94.077	17	95.82	539	1.000
DAKCFMEO_01832	WP_007246518.1	320	318	318	1	318	1	318	0.0	86.250	40	90.00	505	1.006
DAKCFMEO_01914	WP_007246535.1	299	299	299	1	299	1	299	0.0	91.639	25	94.98	564	1.000
DAKCFMEO_01920	WP_007246537.1	135	135	135	1	135	1	135	2.59e-89	90.370	13	94.81	253	1.000
DAKCFMEO_05254	WP_007246574.1	461	461	461	1	461	1	461	0.0	94.143	27	96.10	835	1.000
DAKCFMEO_05253	WP_007246575.1	601	604	602	4	604	2	602	0.0	92.679	44	95.84	1071	0.995
DAKCFMEO_05252	WP_007246576.1	181	181	181	1	181	1	181	2.07e-122	87.845	22	95.03	340	1.000
DAKCFMEO_00175	WP_007246617.1	442	442	442	1	442	1	442	0.0	94.796	23	97.74	852	1.000
DAKCFMEO_00174	WP_007246618.1	637	638	643	1	637	1	637	0.0	89.639	66	94.82	1146	0.998
DAKCFMEO_00172	WP_007246619.1	221	221	221	1	221	1	221	3.98e-158	96.833	7	99.55	434	1.000
DAKCFMEO_00162	WP_007246626.1	97	97	97	1	97	1	97	4.56e-63	92.784	7	96.91	183	1.000
DAKCFMEO_00148	WP_007246633.1	274	346	291	1	273	11	279	1.71e-146	76.277	59	85.04	412	0.792
DAKCFMEO_00139	WP_007246637.1	254	254	254	1	254	1	254	0.0	97.638	6	99.61	514	1.000
DAKCFMEO_00134	WP_007246640.1	571	567	571	1	567	1	571	0.0	90.893	48	94.57	1039	1.007
DAKCFMEO_01320	WP_007246648.1	113	113	113	1	113	1	113	1.71e-70	85.841	16	92.04	203	1.000
DAKCFMEO_01327	WP_007246654.1	290	290	290	1	290	1	290	1.76e-171	95.862	12	97.93	473	1.000
DAKCFMEO_01329	WP_007246655.1	95	102	96	1	95	1	95	2.20e-61	92.632	7	95.79	179	0.931
DAKCFMEO_01344	WP_007246667.1	629	629	629	1	629	1	629	0.0	95.707	27	97.30	1251	1.000
DAKCFMEO_01355	WP_007246679.1	472	472	472	1	472	1	472	0.0	86.229	65	93.64	822	1.000
